timestamp_utc,city,latitude,longitude,temperature,humidity,pressure,wind_speed,wind_direction,precipitation,cloud_cover
2024-08-02 00:00:00+00:00,Islamabad,33.6844,73.0479,24.8,94,941.6,2.3,321,0.2,100
2024-08-02 01:00:00+00:00,Islamabad,33.6844,73.0479,26.2,93,940.9,6.4,308,0.0,1
2024-08-02 02:00:00+00:00,Islamabad,33.6844,73.0479,27.2,88,941.2,3.8,311,0.0,2
2024-08-02 03:00:00+00:00,Islamabad,33.6844,73.0479,28.4,82,942.0,0.8,243,0.0,1
2024-08-02 04:00:00+00:00,Islamabad,33.6844,73.0479,29.3,79,942.3,1.4,270,0.0,2
2024-08-02 05:00:00+00:00,Islamabad,33.6844,73.0479,30.4,73,942.2,0.5,315,0.0,6
2024-08-02 06:00:00+00:00,Islamabad,33.6844,73.0479,31.4,69,942.0,1.1,108,0.0,4
2024-08-02 07:00:00+00:00,Islamabad,33.6844,73.0479,32.3,64,941.3,4.1,142,0.0,5
2024-08-02 08:00:00+00:00,Islamabad,33.6844,73.0479,32.4,64,940.6,6.7,144,0.0,9
2024-08-02 09:00:00+00:00,Islamabad,33.6844,73.0479,32.7,63,939.8,7.1,150,0.0,13
2024-08-02 10:00:00+00:00,Islamabad,33.6844,73.0479,32.5,64,939.4,5.9,142,0.0,23
2024-08-02 11:00:00+00:00,Islamabad,33.6844,73.0479,31.8,64,938.9,8.7,97,0.4,68
2024-08-02 12:00:00+00:00,Islamabad,33.6844,73.0479,30.7,72,938.6,8.4,80,0.0,76
2024-08-02 13:00:00+00:00,Islamabad,33.6844,73.0479,31.7,65,939.5,2.9,120,0.0,29
2024-08-02 14:00:00+00:00,Islamabad,33.6844,73.0479,29.9,73,939.4,5.9,101,0.0,6
2024-08-02 15:00:00+00:00,Islamabad,33.6844,73.0479,29.4,70,940.2,7.7,127,0.0,4
2024-08-02 16:00:00+00:00,Islamabad,33.6844,73.0479,28.4,77,941.1,5.8,150,0.0,9
2024-08-02 17:00:00+00:00,Islamabad,33.6844,73.0479,27.7,83,941.6,4.7,90,0.0,12
2024-08-02 18:00:00+00:00,Islamabad,33.6844,73.0479,27.7,80,942.1,5.6,63,0.0,17
2024-08-02 19:00:00+00:00,Islamabad,33.6844,73.0479,27.4,81,942.2,7.8,68,0.1,42
2024-08-02 20:00:00+00:00,Islamabad,33.6844,73.0479,25.8,84,941.9,17.0,58,0.2,58
2024-08-02 21:00:00+00:00,Islamabad,33.6844,73.0479,25.6,87,941.5,6.6,68,0.2,44
2024-08-02 22:00:00+00:00,Islamabad,33.6844,73.0479,25.4,88,941.7,5.9,317,0.0,38
2024-08-02 23:00:00+00:00,Islamabad,33.6844,73.0479,25.5,87,941.6,9.1,81,0.0,20
2024-08-03 00:00:00+00:00,Islamabad,33.6844,73.0479,25.3,87,942.2,6.8,65,0.0,36
2024-08-03 01:00:00+00:00,Islamabad,33.6844,73.0479,25.2,93,942.2,5.1,51,0.2,90
2024-08-03 02:00:00+00:00,Islamabad,33.6844,73.0479,26.1,90,942.9,7.8,77,0.0,67
2024-08-03 03:00:00+00:00,Islamabad,33.6844,73.0479,27.1,83,943.3,11.4,108,0.0,56
2024-08-03 04:00:00+00:00,Islamabad,33.6844,73.0479,28.0,82,943.6,9.4,122,0.1,23
2024-08-03 05:00:00+00:00,Islamabad,33.6844,73.0479,29.2,77,943.6,10.0,128,0.0,14
2024-08-03 06:00:00+00:00,Islamabad,33.6844,73.0479,30.1,75,943.6,9.4,130,0.0,12
2024-08-03 07:00:00+00:00,Islamabad,33.6844,73.0479,31.0,70,943.4,8.9,133,0.0,10
2024-08-03 08:00:00+00:00,Islamabad,33.6844,73.0479,31.8,66,942.8,8.9,153,0.0,15
2024-08-03 09:00:00+00:00,Islamabad,33.6844,73.0479,32.3,64,942.3,8.4,170,0.0,17
2024-08-03 10:00:00+00:00,Islamabad,33.6844,73.0479,30.2,72,942.0,11.6,126,0.6,76
2024-08-03 11:00:00+00:00,Islamabad,33.6844,73.0479,29.7,75,941.6,10.5,82,0.1,81
2024-08-03 12:00:00+00:00,Islamabad,33.6844,73.0479,30.2,72,941.5,10.2,80,0.0,81
2024-08-03 13:00:00+00:00,Islamabad,33.6844,73.0479,28.9,76,942.4,14.0,119,0.0,90
2024-08-03 14:00:00+00:00,Islamabad,33.6844,73.0479,28.1,80,942.7,7.7,101,0.0,94
2024-08-03 15:00:00+00:00,Islamabad,33.6844,73.0479,27.5,83,943.2,6.8,90,0.0,75
2024-08-03 16:00:00+00:00,Islamabad,33.6844,73.0479,27.2,84,943.9,6.6,103,0.0,57
2024-08-03 17:00:00+00:00,Islamabad,33.6844,73.0479,26.5,88,944.7,4.1,105,0.0,69
2024-08-03 18:00:00+00:00,Islamabad,33.6844,73.0479,26.4,88,944.8,7.5,107,0.0,71
2024-08-03 19:00:00+00:00,Islamabad,33.6844,73.0479,26.1,89,944.9,6.5,84,0.0,55
2024-08-03 20:00:00+00:00,Islamabad,33.6844,73.0479,26.0,88,944.5,6.4,74,0.0,23
2024-08-03 21:00:00+00:00,Islamabad,33.6844,73.0479,25.8,88,944.3,7.3,70,0.0,20
2024-08-03 22:00:00+00:00,Islamabad,33.6844,73.0479,25.6,87,944.9,17.3,92,0.2,51
2024-08-03 23:00:00+00:00,Islamabad,33.6844,73.0479,24.3,92,945.0,13.2,61,0.2,93
2024-08-04 00:00:00+00:00,Islamabad,33.6844,73.0479,24.3,88,945.0,12.5,39,0.1,100
2024-08-04 01:00:00+00:00,Islamabad,33.6844,73.0479,26.0,86,944.7,6.6,81,0.0,76
2024-08-04 02:00:00+00:00,Islamabad,33.6844,73.0479,26.7,83,945.3,7.2,96,0.0,70
2024-08-04 03:00:00+00:00,Islamabad,33.6844,73.0479,27.8,78,945.8,6.5,109,0.0,60
2024-08-04 04:00:00+00:00,Islamabad,33.6844,73.0479,28.8,74,946.1,10.3,126,0.0,42
2024-08-04 05:00:00+00:00,Islamabad,33.6844,73.0479,29.5,71,946.1,10.9,124,0.2,63
2024-08-04 06:00:00+00:00,Islamabad,33.6844,73.0479,30.1,71,946.1,8.9,117,0.2,85
2024-08-04 07:00:00+00:00,Islamabad,33.6844,73.0479,30.5,70,945.5,10.9,136,0.1,83
2024-08-04 08:00:00+00:00,Islamabad,33.6844,73.0479,30.3,71,944.7,10.4,166,0.1,97
2024-08-04 09:00:00+00:00,Islamabad,33.6844,73.0479,28.6,77,944.3,14.8,135,1.1,99
2024-08-04 10:00:00+00:00,Islamabad,33.6844,73.0479,28.6,79,943.7,12.3,95,0.5,100
2024-08-04 11:00:00+00:00,Islamabad,33.6844,73.0479,28.4,78,943.5,11.7,108,0.7,100
2024-08-04 12:00:00+00:00,Islamabad,33.6844,73.0479,28.6,77,943.1,11.4,114,0.0,100
2024-08-04 13:00:00+00:00,Islamabad,33.6844,73.0479,27.0,86,943.8,12.1,100,0.1,100
2024-08-04 14:00:00+00:00,Islamabad,33.6844,73.0479,26.5,89,944.2,7.2,87,0.1,100
2024-08-04 15:00:00+00:00,Islamabad,33.6844,73.0479,26.1,91,945.0,7.6,85,0.0,100
2024-08-04 16:00:00+00:00,Islamabad,33.6844,73.0479,25.8,92,945.4,6.4,74,0.0,100
2024-08-04 17:00:00+00:00,Islamabad,33.6844,73.0479,25.5,92,945.2,4.5,61,0.0,100
2024-08-04 18:00:00+00:00,Islamabad,33.6844,73.0479,25.4,91,945.0,4.1,38,0.0,99
2024-08-04 19:00:00+00:00,Islamabad,33.6844,73.0479,25.6,89,945.0,1.9,338,0.0,100
2024-08-04 20:00:00+00:00,Islamabad,33.6844,73.0479,25.4,90,944.9,2.9,7,0.0,73
2024-08-04 21:00:00+00:00,Islamabad,33.6844,73.0479,25.2,91,944.2,3.9,22,0.0,3
2024-08-04 22:00:00+00:00,Islamabad,33.6844,73.0479,25.1,90,944.0,4.7,32,0.0,32
2024-08-04 23:00:00+00:00,Islamabad,33.6844,73.0479,24.8,92,944.7,5.5,169,0.0,93
2024-08-05 00:00:00+00:00,Islamabad,33.6844,73.0479,25.2,89,945.0,3.5,204,0.0,97
2024-08-05 01:00:00+00:00,Islamabad,33.6844,73.0479,26.2,88,944.5,2.5,45,0.0,9
2024-08-05 02:00:00+00:00,Islamabad,33.6844,73.0479,27.2,84,945.3,4.0,180,0.0,46
2024-08-05 03:00:00+00:00,Islamabad,33.6844,73.0479,26.6,88,946.2,6.3,193,0.0,87
2024-08-05 04:00:00+00:00,Islamabad,33.6844,73.0479,27.3,86,946.5,3.6,180,0.0,74
2024-08-05 05:00:00+00:00,Islamabad,33.6844,73.0479,29.2,76,946.5,6.9,118,0.0,78
2024-08-05 06:00:00+00:00,Islamabad,33.6844,73.0479,30.2,71,946.1,8.4,121,0.0,69
2024-08-05 07:00:00+00:00,Islamabad,33.6844,73.0479,30.6,73,945.9,6.7,144,0.0,97
2024-08-05 08:00:00+00:00,Islamabad,33.6844,73.0479,31.0,72,945.2,7.3,160,0.0,98
2024-08-05 09:00:00+00:00,Islamabad,33.6844,73.0479,31.0,72,944.3,6.0,147,0.1,99
2024-08-05 10:00:00+00:00,Islamabad,33.6844,73.0479,31.2,69,943.0,6.9,141,0.0,100
2024-08-05 11:00:00+00:00,Islamabad,33.6844,73.0479,31.0,70,942.4,6.9,141,0.0,100
2024-08-05 12:00:00+00:00,Islamabad,33.6844,73.0479,30.7,71,942.1,7.9,129,0.0,100
2024-08-05 13:00:00+00:00,Islamabad,33.6844,73.0479,30.9,72,942.4,7.3,147,0.0,61
2024-08-05 14:00:00+00:00,Islamabad,33.6844,73.0479,29.3,80,942.5,5.4,110,0.0,99
2024-08-05 15:00:00+00:00,Islamabad,33.6844,73.0479,28.2,83,943.1,8.4,70,0.4,100
2024-08-05 16:00:00+00:00,Islamabad,33.6844,73.0479,27.4,87,943.6,8.9,63,0.2,89
2024-08-05 17:00:00+00:00,Islamabad,33.6844,73.0479,27.4,87,943.6,7.8,68,0.0,80
2024-08-05 18:00:00+00:00,Islamabad,33.6844,73.0479,27.0,89,943.4,6.2,100,0.0,83
2024-08-05 19:00:00+00:00,Islamabad,33.6844,73.0479,26.3,92,943.6,4.8,117,0.2,99
2024-08-05 20:00:00+00:00,Islamabad,33.6844,73.0479,25.5,96,943.2,7.0,102,0.8,88
2024-08-05 21:00:00+00:00,Islamabad,33.6844,73.0479,24.8,95,942.9,11.1,54,0.8,100
2024-08-05 22:00:00+00:00,Islamabad,33.6844,73.0479,24.6,93,942.2,9.3,54,0.3,42
2024-08-05 23:00:00+00:00,Islamabad,33.6844,73.0479,24.6,94,942.9,5.4,20,0.5,93
2024-08-06 00:00:00+00:00,Islamabad,33.6844,73.0479,24.8,94,943.0,4.8,63,0.3,82
2024-08-06 01:00:00+00:00,Islamabad,33.6844,73.0479,25.0,93,943.0,5.9,11,0.0,82
2024-08-06 02:00:00+00:00,Islamabad,33.6844,73.0479,25.6,92,943.5,7.7,79,0.9,93
2024-08-06 03:00:00+00:00,Islamabad,33.6844,73.0479,26.2,85,943.7,11.2,94,0.1,75
2024-08-06 04:00:00+00:00,Islamabad,33.6844,73.0479,27.0,82,944.0,10.9,99,0.8,100
2024-08-06 05:00:00+00:00,Islamabad,33.6844,73.0479,27.4,81,943.4,5.1,94,0.0,35
2024-08-06 06:00:00+00:00,Islamabad,33.6844,73.0479,29.5,73,942.9,4.8,117,0.0,61
2024-08-06 07:00:00+00:00,Islamabad,33.6844,73.0479,30.8,69,942.1,2.4,117,0.0,93
2024-08-06 08:00:00+00:00,Islamabad,33.6844,73.0479,31.7,66,941.4,2.5,188,0.0,57
2024-08-06 09:00:00+00:00,Islamabad,33.6844,73.0479,32.4,63,940.7,4.3,222,0.0,20
2024-08-06 10:00:00+00:00,Islamabad,33.6844,73.0479,32.8,61,939.9,4.2,211,0.1,22
2024-08-06 11:00:00+00:00,Islamabad,33.6844,73.0479,33.0,60,939.2,5.4,188,0.1,33
2024-08-06 12:00:00+00:00,Islamabad,33.6844,73.0479,32.7,61,938.7,6.1,180,0.3,35
2024-08-06 13:00:00+00:00,Islamabad,33.6844,73.0479,30.3,72,939.5,2.9,83,0.7,59
2024-08-06 14:00:00+00:00,Islamabad,33.6844,73.0479,27.3,88,940.2,10.0,49,2.1,83
2024-08-06 15:00:00+00:00,Islamabad,33.6844,73.0479,26.1,91,940.6,4.4,35,1.4,68
2024-08-06 16:00:00+00:00,Islamabad,33.6844,73.0479,26.1,92,941.8,3.0,14,1.4,98
2024-08-06 17:00:00+00:00,Islamabad,33.6844,73.0479,25.3,95,942.2,8.1,77,1.8,50
2024-08-06 18:00:00+00:00,Islamabad,33.6844,73.0479,24.9,95,942.5,6.3,13,1.2,84
2024-08-06 19:00:00+00:00,Islamabad,33.6844,73.0479,24.7,96,942.9,8.7,85,0.8,100
2024-08-06 20:00:00+00:00,Islamabad,33.6844,73.0479,24.6,96,942.1,2.9,210,0.5,36
2024-08-06 21:00:00+00:00,Islamabad,33.6844,73.0479,24.4,97,942.0,1.3,326,0.2,80
2024-08-06 22:00:00+00:00,Islamabad,33.6844,73.0479,23.9,99,941.8,5.0,30,1.0,86
2024-08-06 23:00:00+00:00,Islamabad,33.6844,73.0479,23.9,96,942.1,7.3,57,1.7,100
2024-08-07 00:00:00+00:00,Islamabad,33.6844,73.0479,23.4,99,942.1,7.7,53,4.2,98
2024-08-07 01:00:00+00:00,Islamabad,33.6844,73.0479,24.8,98,942.4,7.1,105,0.2,99
2024-08-07 02:00:00+00:00,Islamabad,33.6844,73.0479,25.3,94,942.6,8.6,90,0.1,28
2024-08-07 03:00:00+00:00,Islamabad,33.6844,73.0479,26.1,87,943.1,2.3,342,2.5,80
2024-08-07 04:00:00+00:00,Islamabad,33.6844,73.0479,27.2,82,943.3,2.9,7,0.2,39
2024-08-07 05:00:00+00:00,Islamabad,33.6844,73.0479,29.1,74,943.9,4.0,275,0.1,57
2024-08-07 06:00:00+00:00,Islamabad,33.6844,73.0479,29.7,73,943.5,4.9,216,0.0,24
2024-08-07 07:00:00+00:00,Islamabad,33.6844,73.0479,30.5,71,943.2,5.2,254,0.0,26
2024-08-07 08:00:00+00:00,Islamabad,33.6844,73.0479,31.2,70,943.1,3.3,276,0.0,21
2024-08-07 09:00:00+00:00,Islamabad,33.6844,73.0479,31.9,68,942.2,3.7,281,0.0,62
2024-08-07 10:00:00+00:00,Islamabad,33.6844,73.0479,30.2,71,942.0,3.6,270,0.8,96
2024-08-07 11:00:00+00:00,Islamabad,33.6844,73.0479,27.2,84,942.0,12.1,27,1.8,51
2024-08-07 12:00:00+00:00,Islamabad,33.6844,73.0479,27.6,80,942.0,11.2,94,0.1,19
2024-08-07 13:00:00+00:00,Islamabad,33.6844,73.0479,29.0,76,941.7,4.5,104,0.0,2
2024-08-07 14:00:00+00:00,Islamabad,33.6844,73.0479,27.3,87,942.2,4.6,45,0.0,15
2024-08-07 15:00:00+00:00,Islamabad,33.6844,73.0479,26.8,87,943.1,11.3,81,0.2,99
2024-08-07 16:00:00+00:00,Islamabad,33.6844,73.0479,26.1,93,944.0,13.0,92,0.1,60
2024-08-07 17:00:00+00:00,Islamabad,33.6844,73.0479,25.8,94,944.4,9.0,88,0.0,26
2024-08-07 18:00:00+00:00,Islamabad,33.6844,73.0479,25.0,94,945.1,9.8,174,0.3,100
2024-08-07 19:00:00+00:00,Islamabad,33.6844,73.0479,24.7,97,945.1,11.8,140,0.4,94
2024-08-07 20:00:00+00:00,Islamabad,33.6844,73.0479,24.5,96,944.5,9.0,95,0.1,99
2024-08-07 21:00:00+00:00,Islamabad,33.6844,73.0479,24.5,96,944.6,7.0,102,0.1,100
2024-08-07 22:00:00+00:00,Islamabad,33.6844,73.0479,24.5,95,944.5,9.1,108,0.2,94
2024-08-07 23:00:00+00:00,Islamabad,33.6844,73.0479,24.4,96,944.7,9.2,111,0.1,99
2024-08-08 00:00:00+00:00,Islamabad,33.6844,73.0479,24.6,95,944.8,8.8,102,0.2,100
2024-08-08 01:00:00+00:00,Islamabad,33.6844,73.0479,24.2,92,944.5,6.8,72,0.1,59
2024-08-08 02:00:00+00:00,Islamabad,33.6844,73.0479,24.8,90,945.4,3.0,284,0.0,100
2024-08-08 03:00:00+00:00,Islamabad,33.6844,73.0479,25.0,90,945.6,2.6,74,0.3,100
2024-08-08 04:00:00+00:00,Islamabad,33.6844,73.0479,26.1,86,946.1,3.6,96,0.2,53
2024-08-08 05:00:00+00:00,Islamabad,33.6844,73.0479,27.7,79,946.1,6.6,112,0.0,88
2024-08-08 06:00:00+00:00,Islamabad,33.6844,73.0479,28.7,76,946.2,10.5,128,0.1,100
2024-08-08 07:00:00+00:00,Islamabad,33.6844,73.0479,28.7,75,946.2,11.2,138,0.1,77
2024-08-08 08:00:00+00:00,Islamabad,33.6844,73.0479,29.7,73,945.7,12.0,139,0.0,92
2024-08-08 09:00:00+00:00,Islamabad,33.6844,73.0479,29.3,74,945.3,11.0,122,0.3,34
2024-08-08 10:00:00+00:00,Islamabad,33.6844,73.0479,30.0,70,944.7,8.9,117,0.1,24
2024-08-08 11:00:00+00:00,Islamabad,33.6844,73.0479,30.2,70,944.0,8.8,125,0.0,16
2024-08-08 12:00:00+00:00,Islamabad,33.6844,73.0479,30.1,69,943.6,8.1,122,0.0,26
2024-08-08 13:00:00+00:00,Islamabad,33.6844,73.0479,28.8,73,944.6,7.6,82,0.0,23
2024-08-08 14:00:00+00:00,Islamabad,33.6844,73.0479,27.7,79,944.7,8.0,54,0.0,11
2024-08-08 15:00:00+00:00,Islamabad,33.6844,73.0479,27.0,81,944.8,6.2,54,0.0,8
2024-08-08 16:00:00+00:00,Islamabad,33.6844,73.0479,26.2,87,945.3,6.3,59,0.0,12
2024-08-08 17:00:00+00:00,Islamabad,33.6844,73.0479,26.5,84,945.8,4.6,72,0.0,6
2024-08-08 18:00:00+00:00,Islamabad,33.6844,73.0479,25.9,87,946.1,4.7,86,0.0,7
2024-08-08 19:00:00+00:00,Islamabad,33.6844,73.0479,25.2,91,946.2,5.2,74,0.0,18
2024-08-08 20:00:00+00:00,Islamabad,33.6844,73.0479,25.0,91,945.9,4.0,63,0.0,12
2024-08-08 21:00:00+00:00,Islamabad,33.6844,73.0479,25.0,91,946.2,5.2,74,0.0,14
2024-08-08 22:00:00+00:00,Islamabad,33.6844,73.0479,24.8,92,946.1,6.9,62,0.0,12
2024-08-08 23:00:00+00:00,Islamabad,33.6844,73.0479,24.7,92,946.1,4.9,54,0.0,22
2024-08-09 00:00:00+00:00,Islamabad,33.6844,73.0479,24.7,91,946.2,4.4,35,0.0,27
2024-08-09 01:00:00+00:00,Islamabad,33.6844,73.0479,25.7,87,946.4,3.8,49,0.1,18
2024-08-09 02:00:00+00:00,Islamabad,33.6844,73.0479,26.5,85,946.8,2.2,81,0.0,22
2024-08-09 03:00:00+00:00,Islamabad,33.6844,73.0479,27.4,82,947.2,6.6,135,0.0,41
2024-08-09 04:00:00+00:00,Islamabad,33.6844,73.0479,28.3,78,947.5,6.9,129,0.0,20
2024-08-09 05:00:00+00:00,Islamabad,33.6844,73.0479,29.2,75,947.5,7.9,129,0.1,28
2024-08-09 06:00:00+00:00,Islamabad,33.6844,73.0479,30.1,72,947.1,8.1,122,0.2,35
2024-08-09 07:00:00+00:00,Islamabad,33.6844,73.0479,30.8,72,946.7,8.1,135,0.1,41
2024-08-09 08:00:00+00:00,Islamabad,33.6844,73.0479,31.5,67,946.1,8.7,142,0.0,100
2024-08-09 09:00:00+00:00,Islamabad,33.6844,73.0479,31.2,68,945.6,7.7,152,0.2,19
2024-08-09 10:00:00+00:00,Islamabad,33.6844,73.0479,31.4,68,945.1,9.8,152,0.0,34
2024-08-09 11:00:00+00:00,Islamabad,33.6844,73.0479,30.6,69,944.6,8.4,133,1.0,70
2024-08-09 12:00:00+00:00,Islamabad,33.6844,73.0479,30.1,72,944.2,8.1,122,0.1,24
2024-08-09 13:00:00+00:00,Islamabad,33.6844,73.0479,30.6,74,944.3,5.6,135,0.1,25
2024-08-09 14:00:00+00:00,Islamabad,33.6844,73.0479,28.8,82,944.1,4.9,107,0.0,15
2024-08-09 15:00:00+00:00,Islamabad,33.6844,73.0479,28.1,86,944.7,5.1,82,0.0,31
2024-08-09 16:00:00+00:00,Islamabad,33.6844,73.0479,27.7,86,945.4,6.5,84,0.0,37
2024-08-09 17:00:00+00:00,Islamabad,33.6844,73.0479,27.1,89,945.5,4.5,76,0.0,10
2024-08-09 18:00:00+00:00,Islamabad,33.6844,73.0479,26.4,92,945.8,4.3,95,0.0,10
2024-08-09 19:00:00+00:00,Islamabad,33.6844,73.0479,25.9,94,945.9,5.1,94,0.0,28
2024-08-09 20:00:00+00:00,Islamabad,33.6844,73.0479,25.7,94,945.6,7.6,90,0.2,26
2024-08-09 21:00:00+00:00,Islamabad,33.6844,73.0479,24.8,98,945.6,11.0,122,0.1,99
2024-08-09 22:00:00+00:00,Islamabad,33.6844,73.0479,24.2,98,945.7,10.6,118,0.9,84
2024-08-09 23:00:00+00:00,Islamabad,33.6844,73.0479,24.3,97,945.6,10.0,111,0.3,100
2024-08-10 00:00:00+00:00,Islamabad,33.6844,73.0479,24.2,95,945.9,11.2,96,0.0,67
2024-08-10 01:00:00+00:00,Islamabad,33.6844,73.0479,25.8,91,945.6,7.1,120,0.4,83
2024-08-10 02:00:00+00:00,Islamabad,33.6844,73.0479,25.9,91,945.7,7.6,87,0.1,48
2024-08-10 03:00:00+00:00,Islamabad,33.6844,73.0479,26.7,89,945.9,7.2,108,0.0,45
2024-08-10 04:00:00+00:00,Islamabad,33.6844,73.0479,27.9,83,946.3,8.3,108,0.1,82
2024-08-10 05:00:00+00:00,Islamabad,33.6844,73.0479,29.1,79,946.3,7.0,125,0.1,82
2024-08-10 06:00:00+00:00,Islamabad,33.6844,73.0479,29.7,78,946.0,5.9,137,0.1,87
2024-08-10 07:00:00+00:00,Islamabad,33.6844,73.0479,30.5,75,945.5,4.8,153,0.2,59
2024-08-10 08:00:00+00:00,Islamabad,33.6844,73.0479,30.5,75,945.0,5.2,115,0.3,100
2024-08-10 09:00:00+00:00,Islamabad,33.6844,73.0479,29.7,75,944.4,7.6,59,2.0,89
2024-08-10 10:00:00+00:00,Islamabad,33.6844,73.0479,29.3,79,943.4,8.2,52,0.2,48
2024-08-10 11:00:00+00:00,Islamabad,33.6844,73.0479,30.1,77,942.6,8.5,78,0.0,62
2024-08-10 12:00:00+00:00,Islamabad,33.6844,73.0479,30.4,75,942.2,6.8,87,0.0,54
2024-08-10 13:00:00+00:00,Islamabad,33.6844,73.0479,30.7,74,941.8,8.3,72,0.0,7
2024-08-10 14:00:00+00:00,Islamabad,33.6844,73.0479,28.0,84,942.6,11.8,70,0.9,55
2024-08-10 15:00:00+00:00,Islamabad,33.6844,73.0479,27.9,84,943.1,7.6,65,0.0,60
2024-08-10 16:00:00+00:00,Islamabad,33.6844,73.0479,26.8,86,943.8,15.8,89,0.0,42
2024-08-10 17:00:00+00:00,Islamabad,33.6844,73.0479,25.2,91,944.8,12.2,56,2.8,100
2024-08-10 18:00:00+00:00,Islamabad,33.6844,73.0479,24.3,90,944.5,10.5,86,1.6,100
2024-08-10 19:00:00+00:00,Islamabad,33.6844,73.0479,24.1,94,944.6,8.3,72,0.2,100
2024-08-10 20:00:00+00:00,Islamabad,33.6844,73.0479,24.4,91,944.0,5.1,45,0.1,100
2024-08-10 21:00:00+00:00,Islamabad,33.6844,73.0479,24.3,92,943.6,3.0,346,0.3,100
2024-08-10 22:00:00+00:00,Islamabad,33.6844,73.0479,24.4,90,943.0,1.3,56,1.1,100
2024-08-10 23:00:00+00:00,Islamabad,33.6844,73.0479,23.6,96,943.3,6.9,96,9.0,100
2024-08-11 00:00:00+00:00,Islamabad,33.6844,73.0479,23.0,97,942.7,9.2,79,4.1,99
2024-08-11 01:00:00+00:00,Islamabad,33.6844,73.0479,24.4,96,942.4,8.2,61,1.4,100
2024-08-11 02:00:00+00:00,Islamabad,33.6844,73.0479,23.6,98,943.1,6.9,9,4.8,100
2024-08-11 03:00:00+00:00,Islamabad,33.6844,73.0479,23.9,94,942.7,8.5,36,4.0,100
2024-08-11 04:00:00+00:00,Islamabad,33.6844,73.0479,24.3,91,943.8,9.7,68,3.0,100
2024-08-11 05:00:00+00:00,Islamabad,33.6844,73.0479,25.9,85,944.0,7.6,65,0.4,100
2024-08-11 06:00:00+00:00,Islamabad,33.6844,73.0479,26.2,85,943.8,14.9,97,0.3,100
2024-08-11 07:00:00+00:00,Islamabad,33.6844,73.0479,26.5,84,943.9,14.6,100,0.2,100
2024-08-11 08:00:00+00:00,Islamabad,33.6844,73.0479,25.9,89,943.6,12.5,108,0.9,100
2024-08-11 09:00:00+00:00,Islamabad,33.6844,73.0479,26.4,86,943.1,13.0,92,0.4,100
2024-08-11 10:00:00+00:00,Islamabad,33.6844,73.0479,27.4,79,942.6,14.2,81,0.3,100
2024-08-11 11:00:00+00:00,Islamabad,33.6844,73.0479,26.4,85,942.4,16.2,73,0.2,66
2024-08-11 12:00:00+00:00,Islamabad,33.6844,73.0479,26.9,81,942.0,14.2,74,0.0,19
2024-08-11 13:00:00+00:00,Islamabad,33.6844,73.0479,26.6,82,943.2,9.1,97,0.0,12
2024-08-11 14:00:00+00:00,Islamabad,33.6844,73.0479,25.6,88,943.3,4.7,81,0.0,24
2024-08-11 15:00:00+00:00,Islamabad,33.6844,73.0479,25.4,88,943.9,5.1,51,0.0,10
2024-08-11 16:00:00+00:00,Islamabad,33.6844,73.0479,25.2,87,944.6,6.9,62,0.0,15
2024-08-11 17:00:00+00:00,Islamabad,33.6844,73.0479,24.8,89,944.9,5.1,86,0.0,26
2024-08-11 18:00:00+00:00,Islamabad,33.6844,73.0479,24.4,93,945.3,4.3,156,0.0,100
2024-08-11 19:00:00+00:00,Islamabad,33.6844,73.0479,24.8,91,945.1,5.8,94,0.0,64
2024-08-11 20:00:00+00:00,Islamabad,33.6844,73.0479,24.4,93,944.9,4.5,76,0.0,21
2024-08-11 21:00:00+00:00,Islamabad,33.6844,73.0479,24.0,95,944.6,4.7,86,0.0,30
2024-08-11 22:00:00+00:00,Islamabad,33.6844,73.0479,23.5,97,944.9,4.4,81,0.0,41
2024-08-11 23:00:00+00:00,Islamabad,33.6844,73.0479,23.3,97,945.0,2.3,18,0.0,22
2024-08-12 00:00:00+00:00,Islamabad,33.6844,73.0479,23.8,93,945.4,1.3,304,0.0,46
2024-08-12 01:00:00+00:00,Islamabad,33.6844,73.0479,23.9,98,945.7,5.4,90,0.0,58
2024-08-12 02:00:00+00:00,Islamabad,33.6844,73.0479,25.0,92,946.3,3.6,84,0.0,16
2024-08-12 03:00:00+00:00,Islamabad,33.6844,73.0479,26.4,84,946.8,3.6,84,0.0,21
2024-08-12 04:00:00+00:00,Islamabad,33.6844,73.0479,27.5,79,947.2,6.1,118,0.0,57
2024-08-12 05:00:00+00:00,Islamabad,33.6844,73.0479,28.4,74,947.4,8.7,132,0.0,31
2024-08-12 06:00:00+00:00,Islamabad,33.6844,73.0479,29.7,68,947.2,8.4,130,0.0,30
2024-08-12 07:00:00+00:00,Islamabad,33.6844,73.0479,30.5,65,946.8,8.3,146,0.0,5
2024-08-12 08:00:00+00:00,Islamabad,33.6844,73.0479,31.0,63,946.1,8.9,140,0.0,7
2024-08-12 09:00:00+00:00,Islamabad,33.6844,73.0479,31.3,63,945.3,6.6,135,0.0,4
2024-08-12 10:00:00+00:00,Islamabad,33.6844,73.0479,31.5,62,944.3,5.7,125,0.0,3
2024-08-12 11:00:00+00:00,Islamabad,33.6844,73.0479,31.3,62,943.6,6.4,117,0.0,5
2024-08-12 12:00:00+00:00,Islamabad,33.6844,73.0479,30.8,64,943.0,6.2,100,0.0,4
